ticker,sector,tier,signalLevel,signalQuality,signalDate,weeksActive,ao,ac,acColor,hrHistorical,avgRetHistorical,maxDdHistorical,aoLagHistorical,nearLows,ranging,pricePercentile
BLK,XLF,2,none,n/a,,0,-0.3570,34.0132,red,,,,,false,false,80
AXP,XLF,2,none,n/a,,0,-23.3929,1.2942,red,,,,,false,true,57
COF,XLF,2,none,n/a,,0,-19.7423,0.5530,red,,,,,false,false,49
USB,XLF,2,none,n/a,,0,2.6976,-0.1958,red,,,,,false,true,79
TFC,XLF,2,none,n/a,,0,1.4824,-0.1063,red,,,,,false,true,72
PNC,XLF,2,none,n/a,,0,11.0474,-0.3163,red,,,,,false,true,79
SCHW,XLF,2,none,n/a,,0,-4.7851,-1.3893,red,,,,,false,true,68
CB,XLF,2,none,n/a,,0,15.0885,-3.9317,green,,,,,false,true,87
MET,XLF,2,none,n/a,,0,2.0034,2.8224,red,,,,,false,false,98
PRU,XLF,2,none,n/a,,0,-4.4107,1.5472,red,,,,,false,true,42
AIG,XLF,2,none,n/a,,0,-1.2108,0.1850,red,,,,,false,true,49
AFL,XLF,2,none,n/a,,0,3.8255,1.5433,red,,,,,false,true,100
ALL,XLF,2,none,n/a,,0,9.4340,1.8425,red,,,,,false,true,99
ICE,XLF,2,none,n/a,,0,-3.1686,-1.6413,red,,,,,false,true,41
CME,XLF,2,none,n/a,,0,3.6032,-3.6990,green,,,,,false,true,84
JNJ,XLV,2,none,n/a,,0,9.8062,-7.5463,green,,,,,false,true,87
UNH,XLV,2,none,n/a,,0,43.6987,32.4550,red,,,,,false,false,43
LLY,XLV,2,none,n/a,,0,-16.6782,12.9240,green,,,,,false,false,97
ABBV,XLV,2,none,n/a,,0,-14.3398,0.6491,green,,,,,false,true,80
MRK,XLV,2,none,n/a,,0,7.1385,-3.8447,green,,,,,false,true,98
BMY,XLV,2,none,n/a,,0,3.7062,-1.2985,green,,,,,false,true,91
PFE,XLV,2,none,n/a,,0,0.2576,-0.7046,red,,,,,false,true,75
AMGN,XLV,2,none,n/a,,0,-1.2749,-10.3860,red,,,,,false,true,66
GILD,XLV,2,none,n/a,,0,1.1735,-3.7964,red,,,,,false,true,79
CVS,XLV,2,none,n/a,,0,7.6512,5.5601,green,,,,,false,false,95
CI,XLV,2,none,n/a,,0,6.3298,7.1001,red,,,,,false,true,40
HUM,XLV,2,none,n/a,,0,23.0794,37.1750,green,,,,,false,false,66
ELV,XLV,2,none,n/a,,0,32.5742,27.3366,green,,,,,false,false,46
BDX,XLV,2,none,n/a,,0,-29.8821,-1.5401,red,,,,,false,true,32
LIN,XLB,2,none,n/a,,0,44.4718,2.4999,red,,,,,false,true,100
APD,XLB,2,none,n/a,,0,26.6547,1.0679,red,,,,,false,true,60
ECL,XLB,2,none,n/a,,0,-12.4911,-5.4158,red,,,,,false,true,33
FCX,XLB,2,none,n/a,,0,7.8634,-2.0206,red,,,,,false,false,80
NEM,XLB,2,none,n/a,,0,8.0678,-2.4703,red,,,,,false,false,76
NUE,XLB,2,none,n/a,,0,50.6502,13.7495,red,,,,,false,false,100
VMC,XLB,2,none,n/a,,0,-8.2955,-2.2323,red,,,,,false,true,39
MLM,XLB,2,none,n/a,,0,-31.2350,-11.5333,red,,,,,false,false,34
DOW,XLB,2,none,n/a,,0,8.8452,-1.0600,red,,,,,false,false,51
LYB,XLB,2,none,n/a,,0,15.9579,-1.7606,green,,,,,false,false,62
EMN,XLB,2,none,n/a,,0,5.3238,-0.5538,red,,,,,false,false,36
PPG,XLB,2,none,n/a,,0,0.6998,-0.8220,red,,,,,false,false,38
ALB,XLB,2,none,n/a,,0,40.8003,-4.2133,red,,,,,false,false,79
IFF,XLB,2,none,n/a,,0,4.3240,0.5796,red,,,,,false,false,38
CF,XLB,2,none,n/a,,0,23.8031,-2.4132,green,,,,,false,false,79
STLD,XLB,2,none,n/a,,0,48.4520,12.5574,red,,,,,false,false,100
RS,XLB,2,none,n/a,,0,51.0805,15.5051,red,,,,,false,false,99
AMZN,XLY,2,none,n/a,,0,34.0835,13.2231,red,,,,,false,false,94
TSLA,XLY,2,none,n/a,,0,-14.7790,18.0864,green,,,,,false,false,82
MCD,XLY,2,none,n/a,,0,-20.7662,-9.2261,red,,,,,false,false,42
SBUX,XLY,2,none,n/a,,0,11.7521,3.1586,red,,,,,false,false,79
TJX,XLY,2,none,n/a,,0,1.3981,-3.0756,green,,,,,false,true,95
GM,XLY,2,none,n/a,,0,1.9429,-0.9628,red,,,,,false,true,88
F,XLY,2,none,n/a,,0,-0.1776,0.3699,green,,,,,false,false,100
ORLY,XLY,2,none,n/a,,0,-2.1397,0.6569,red,,,,,false,true,64
AZO,XLY,2,none,n/a,,0,-146.8030,39.1440,red,,,,,false,true,41
ROST,XLY,2,none,n/a,,0,32.8850,-3.5719,red,,,,,false,true,100
YUM,XLY,2,none,n/a,,0,1.9158,-2.2670,red,,,,,false,true,73
DHI,XLY,2,none,n/a,,0,-2.4154,2.0936,red,,,,,false,false,36
PHM,XLY,2,none,n/a,,0,-4.4574,-0.8164,red,,,,,false,true,42
DRI,XLY,2,none,n/a,,0,3.0415,0.6093,red,,,,,false,true,82
MAR,XLY,2,none,n/a,,0,42.6947,-0.8763,red,,,,,false,false,95
NVDA,XLK,2,none,n/a,,0,24.2854,11.3919,red,,,,,false,false,92
AAPL,XLK,2,none,n/a,,0,19.5036,11.9535,green,,,,,false,false,100
MSFT,XLK,2,none,n/a,,0,-31.2050,19.1380,red,,,,,false,false,38
AVGO,XLK,2,none,n/a,,0,61.9883,22.8882,red,,,,,false,false,95
MU,XLK,2,none,n/a,,0,263.0473,85.9523,green,,,,,false,false,100
AMD,XLK,2,none,n/a,,0,141.5125,58.7088,green,,,,,false,false,100
CSCO,XLK,2,none,n/a,,0,19.3538,7.7132,green,,,,,false,false,100
LRCX,XLK,2,none,n/a,,0,69.6270,6.0451,red,,,,,false,false,100
AMAT,XLK,2,none,n/a,,0,102.6125,4.8178,red,,,,,false,false,99
INTC,XLK,2,none,n/a,,0,50.2110,17.1890,red,,,,,false,false,95
ORCL,XLK,2,none,n/a,,0,-12.7038,20.5606,red,,,,,false,false,40
TXN,XLK,2,none,n/a,,0,81.3377,28.3778,red,,,,,false,false,100
KLAC,XLK,2,none,n/a,,0,403.7305,23.0810,red,,,,,false,false,97
ADI,XLK,2,none,n/a,,0,97.9059,18.6974,red,,,,,false,false,92
APH,XLK,2,none,n/a,,0,0.1890,-3.1682,red,,,,,false,false,77
ANET,XLK,2,none,n/a,,0,17.9999,3.3398,red,,,,,false,false,80
QCOM,XLK,2,none,n/a,,0,27.3859,29.6547,green,,,,,false,false,100
META,XLC,2,none,n/a,,0,-21.2793,8.3273,red,,,,,false,false,46
GOOGL,XLC,2,none,n/a,,0,65.0864,23.4910,red,,,,,false,false,93
GOOG,XLC,2,none,n/a,,0,62.4626,23.0881,red,,,,,false,false,93
DIS,XLC,2,none,n/a,,0,-2.5486,2.6668,red,,,,,false,false,50
TTWO,XLC,2,none,n/a,,0,-6.5357,12.0406,green,,,,,false,false,71
SATS,XLC,2,none,n/a,,0,22.6729,-1.4757,red,,,,,false,false,89
LYV,XLC,2,none,n/a,,0,10.5079,2.6165,red,,,,,false,true,90
EA,XLC,2,none,n/a,,0,-0.2771,-2.3015,red,,,,,false,true,96
NFLX,XLC,2,none,n/a,,0,-221.3375,61.9408,red,,,,,false,false,38
WBD,XLC,2,none,n/a,,0,1.1442,-0.6670,green,,,,,false,true,87
VZ,XLC,2,none,n/a,,0,2.8923,-0.3678,green,,,,,false,true,86
TKO,XLC,2,none,n/a,,0,-9.1747,-0.8127,green,,,,,false,true,74
FOXA,XLC,2,none,n/a,,0,-0.2213,1.1186,red,,,,,false,true,76
NWSA,XLC,2,none,n/a,,0,0.6509,0.7940,red,,,,,false,true,43
WELL,XLRE,2,none,n/a,,0,16.8392,1.5829,red,,,,,false,true,100
PLD,XLRE,2,none,n/a,,0,10.8910,0.8919,red,,,,,false,true,100
EQIX,XLRE,2,none,n/a,,0,197.0541,3.8514,red,,,,,false,false,94
AMT,XLRE,2,none,n/a,,0,-2.4509,1.3967,red,,,,,false,true,31
DLR,XLRE,2,none,n/a,,0,22.8111,1.0061,red,,,,,false,false,83
SPG,XLRE,2,none,n/a,,0,13.5046,2.0741,red,,,,,false,true,97
CBRE,XLRE,2,none,n/a,,0,-10.4577,-0.4315,red,,,,,false,false,53
PSA,XLRE,2,none,n/a,,0,16.4490,4.3590,red,,,,,false,false,60
O,XLRE,2,none,n/a,,0,2.0815,-0.3920,red,,,,,false,true,77
VTR,XLRE,2,none,n/a,,0,6.4116,0.4589,green,,,,,false,true,100
CCI,XLRE,2,none,n/a,,0,-0.0705,2.0939,red,,,,,false,true,41
IRM,XLRE,2,none,n/a,,0,22.7261,5.8391,red,,,,,false,false,96
VICI,XLRE,2,none,n/a,,0,-0.4781,0.4448,red,,,,,false,true,47
EXR,XLRE,2,none,n/a,,0,2.8137,1.8066,red,,,,,false,true,40
AVB,XLRE,2,none,n/a,,0,3.1288,6.9034,red,,,,,false,false,42
SBAC,XLRE,2,none,n/a,,0,17.8528,0.9647,red,,,,,false,false,55
EQR,XLRE,2,none,n/a,,0,2.6160,1.9042,red,,,,,false,true,58
ESS,XLRE,2,none,n/a,,0,8.4312,8.1758,green,,,,,false,false,66
KIM,XLRE,2,none,n/a,,0,1.8012,0.1172,red,,,,,false,true,99
VRTX,IBB,2,none,n/a,,0,-12.1822,-5.0652,green,,,,,false,true,45
ALNY,IBB,2,none,n/a,,0,-75.8611,-2.1803,red,,,,,false,true,45
ARGX,IBB,2,none,n/a,,0,-11.4708,7.5391,red,,,,,false,false,79
INSM,IBB,2,none,n/a,,0,-37.5978,-14.0696,red,,,,,false,false,34
BIIB,IBB,2,none,n/a,,0,14.4911,2.8385,green,,,,,false,true,67
NTRA,IBB,2,none,n/a,,0,-8.1254,-2.4047,red,,,,,false,true,71
UTHR,IBB,2,none,n/a,,0,73.4573,-9.0591,red,,,,,false,false,94
RVMD,IBB,2,none,n/a,,0,50.8117,6.8354,red,,,,,false,false,100
ONC,IBB,2,none,n/a,,0,-17.1767,0.4800,red,,,,,false,false,75
INCY,IBB,2,none,n/a,,0,-0.3602,0.1879,red,,,,,false,true,78
ILMN,IBB,2,none,n/a,,0,10.7427,3.3682,green,,,,,false,false,92
ROIV,IBB,2,none,n/a,,0,4.9697,-0.4598,green,,,,,false,true,100
GMAB,IBB,2,none,n/a,,0,-3.0459,-0.3624,red,,,,,false,true,53
NBIX,IBB,2,none,n/a,,0,4.3476,7.9779,green,,,,,false,false,97
IONS,IBB,2,none,n/a,,0,-1.3881,-0.5827,red,,,,,false,true,82
BBIO,IBB,2,none,n/a,,0,1.0669,-3.3402,red,,,,,false,false,83
APLS,XBI,2,none,n/a,,0,15.0847,3.4570,red,,,,,false,false,96
TVTX,XBI,2,none,n/a,,0,9.7381,3.3405,red,,,,,false,false,100
TGTX,XBI,2,none,n/a,,0,5.8492,1.9666,red,,,,,false,false,83
ARWR,XBI,2,none,n/a,,0,15.0769,1.8743,red,,,,,false,false,97
SMMT,XBI,2,none,n/a,,0,1.1231,-0.9223,red,,,,,false,false,38
TWST,XBI,2,none,n/a,,0,15.8772,0.0246,red,,,,,false,false,99
ERAS,XBI,2,none,n/a,,0,4.8419,-2.8124,red,,,,,false,false,50
ALKS,XBI,2,none,n/a,,0,3.9904,0.8041,red,,,,,false,false,95
MDGL,XBI,2,none,n/a,,0,18.3257,-6.7731,red,,,,,false,false,79
APGE,XBI,2,none,n/a,,0,12.7407,-4.1379,red,,,,,false,false,82
BEAM,XBI,2,none,n/a,,0,2.4789,0.6537,red,,,,,false,false,75
PRAX,XBI,2,none,n/a,,0,69.3962,-10.8933,red,,,,,false,false,100
CRSP,XBI,2,none,n/a,,0,-3.6585,0.3418,red,,,,,false,false,44
EXEL,XBI,2,none,n/a,,0,4.0790,1.1660,green,,,,,false,false,100
SRRK,XBI,2,none,n/a,,0,5.0656,-0.9615,red,,,,,false,false,96
NUVL,XBI,2,none,n/a,,0,2.8529,-1.4828,red,,,,,false,true,83
KYMR,XBI,2,none,n/a,,0,8.2458,-2.8922,red,,,,,false,true,82
PTGX,XBI,2,none,n/a,,0,12.6252,-2.6541,red,,,,,false,true,91
